Begin IJ Block
1   8   14   28   -0.0001411073
1   8   14   29   0.0000000001
1   8   14   30   -0.0000000001
1   8   15   16   0.0011143731
1   8   15   17   -0.0000000000
1   8   15   18   0.0008523426
1   8   15   20   -0.0000000000
1   8   15   21   0.0007044536
1   8   15   22   -0.0000000000
1   8   15   23   0.0012933781
1   8   15   25   -0.0020467327
1   8   15   27   -0.0000000000
1   8   15   28   -0.0004326241
1   8   15   29   -0.0000000000
1   8   15   30   0.0000000001
1   9   1   16   0.0004163624
1   9   1   17   0.0000000000
1   9   1   18   0.0009769713
1   9   1   20   0.0000000000
1   9   1   21   0.0000613865
1   9   1   22   0.0000000000
1   9   1   23   -0.0003310042
1   9   1   25   -0.0013474734
1   9   1   27   -0.0000000000
1   9   1   28   -0.0000630584
1   9   1   29   -0.0000000000
1   9   1   30   -0.0000000000
1   9   2   16   0.0000000000
1   9   2   17   -0.0003398610
1   9   2   18   0.0000000000
1   9   2   20   0.0007373833
1   9   2   21   -0.0000000000
1   9   2   22   0.0009288015
1   9   2   23   -0.0000000000
1   9   2   25   0.0000000000
1   9   2   27   0.0005856775
1   9   2   28   -0.0000000000
1   9   2   29   0.0005102752
1   9   2   30   0.0015615265
1   9   3   16   -0.0003951399
1   9   3   17   0.0000000000
1   9   3   18   -0.0005991112
1   9   3   20   0.0000000000
1   9   3   21   -0.0003244153
1   9   3   22   0.0000000000
1   9   3   23   0.0003114027
1   9   3   25   0.0010097805
1   9   3   27   -0.0000000000
1   9   3   28   0.0000475533
1   9   3   29   -0.0000000000
1   9   3   30   -0.0000000000
1   9   4   19   -0.0011021940
1   9   4   24   -0.0000000000
1   9   4   26   0.0012733740
1   9   5   16   0.0000000000
1   9   5   17   0.0002823771
1   9   5   18   0.0000000000
1   9   5   20   -0.0005359999
1   9   5   21   0.0000000000
1   9   5   22   -0.0007417539
1   9   5   23   -0.0000000000
1   9   5   25   0.0000000001
1   9   5   27   -0.0003908044
1   9   5   28   -0.0000000000
1   9   5   29   -0.0003796507
1   9   5   30   -0.0011285413
1   9   6   16   0.0010116572
1   9   6   17   -0.0000000000
1   9   6   18   0.0021020256
1   9   6   20   -0.0000000000
1   9   6   21   0.0003547021
1   9   6   22   -0.0000000000
1   9   6   23   -0.0007767519
1   9   6   25   -0.0030297254
1   9   6   27   0.0000000000
1   9   6   28   -0.0001203364
1   9   6   29   0.0000000000
1   9   6   30   -0.0000000000
1   9   7   16   0.0000000000
1   9   7   17   0.0008474482
1   9   7   18   0.0000000000
1   9   7   20   -0.0017975743
1   9   7   21   -0.0000000000
1   9   7   22   -0.0023081801
1   9   7   23   -0.0000000000
1   9   7   25   0.0000000000
1   9   7   27   -0.0014191059
1   9   7   28   -0.0000000000
1   9   7   29   -0.0012524131
1   9   7   30   -0.0038193291
1   9   8   16   0.0001915231
1   9   8   17   -0.0000000000
1   9   8   18   0.0005641698
1   9   8   20   -0.0000000000
1   9   8   21   -0.0000475622
1   9   8   22   -0.0000000000
1   9   8   23   -0.0001885507
1   9   8   25   -0.0007450548
1   9   8   27   0.0000000000
1   9   8   28   -0.0000771126
1   9   8   29   0.0000000000
1   9   8   30   -0.0000000000
1   9   9   19   -0.0000000000
1   9   9   24   0.0000038986
1   9   9   26   0.0000000000
1   9   10   16   -0.0000093909
1   9   10   17   0.0000000001
1   9   10   18   -0.0001966032
1   9   10   20   0.0000000001
1   9   10   21   0.0001695539
1   9   10   22   0.0000000001
1   9   10   23   -0.0000372149
1   9   10   25   0.0001490428
1   9   10   27   -0.0000000002
1   9   10   28   0.0000122922
