Begin IJ Block
2   6   14   26   0.0001741833
2   6   14   27   0.0000000000
2   6   14   28   0.0003243023
2   7   1   15   0.0113892368
2   7   1   16   0.0000000006
2   7   1   17   -0.0029814732
2   7   1   19   0.0000000003
2   7   1   20   0.0167715855
2   7   1   21   0.0000000006
2   7   1   22   0.0040597635
2   7   1   24   0.0104142488
2   7   1   26   -0.0000000011
2   7   1   27   0.0024621853
2   7   1   28   -0.0000000009
2   7   2   15   0.0000000006
2   7   2   16   0.0043516242
2   7   2   17   0.0000000001
2   7   2   19   -0.0025915293
2   7   2   20   -0.0000000011
2   7   2   21   -0.0091233489
2   7   2   22   -0.0000000002
2   7   2   24   -0.0000000003
2   7   2   26   -0.0007369919
2   7   2   27   -0.0000000006
2   7   2   28   -0.0016753289
2   7   3   15   -0.0029814732
2   7   3   16   0.0000000001
2   7   3   17   0.0063565837
2   7   3   19   0.0000000006
2   7   3   20   -0.0025278862
2   7   3   21   0.0000000000
2   7   3   22   -0.0002120014
2   7   3   24   -0.0061703095
2   7   3   26   -0.0000000018
2   7   3   27   -0.0020590094
2   7   3   28   -0.0000000012
2   7   4   18   0.0103475740
2   7   4   23   0.0000000000
2   7   4   25   -0.0023208355
2   7   5   15   0.0000000003
2   7   5   16   -0.0025915293
2   7   5   17   0.0000000006
2   7   5   19   0.0055237007
2   7   5   20   -0.0000000010
2   7   5   21   0.0069323075
2   7   5   22   -0.0000000002
2   7   5   24   0.0000000016
2   7   5   26   0.0046598856
2   7   5   27   0.0000000008
2   7   5   28   0.0030329220
2   7   6   15   0.0167715855
2   7   6   16   -0.0000000011
2   7   6   17   -0.0025278862
2   7   6   19   -0.0000000010
2   7   6   20   0.0283327856
2   7   6   21   -0.0000000010
2   7   6   22   0.0048308692
2   7   6   24   0.0123418719
2   7   6   26   0.0000000034
2   7   6   27   0.0062842029
2   7   6   28   0.0000000026
2   7   7   15   0.0000000006
2   7   7   16   -0.0091233489
2   7   7   17   0.0000000000
2   7   7   19   0.0069323075
2   7   7   20   -0.0000000010
2   7   7   21   0.0208401850
2   7   7   22   -0.0000000002
2   7   7   24   -0.0000000005
2   7   7   26   0.0032818176
2   7   7   27   -0.0000000008
2   7   7   28   0.0048172856
2   7   8   15   0.0040597635
2   7   8   16   -0.0000000002
2   7   8   17   -0.0002120014
2   7   8   19   -0.0000000002
2   7   8   20   0.0048308692
