Begin IJ Block
2   6   6   20   -0.0093603010
2   6   6   24   0.0014732089
2   6   7   15   0.0002124636
2   6   7   17   -0.0000000000
2   6   7   18   -0.0017315271
2   6   7   19   -0.0012952912
2   6   7   21   -0.0004775509
2   6   7   22   -0.0000000000
2   6   7   25   -0.0019824265
2   6   7   27   -0.0013526041
2   6   7   28   0.0000000000
2   6   8   16   -0.0045044198
2   6   8   17   -0.0033449398
2   6   8   18   0.0000000000
2   6   8   21   -0.0000000000
2   6   8   22   -0.0086369757
2   6   8   25   0.0000000000
2   6   8   26   -0.0009166092
2   6   8   27   0.0000000000
2   6   8   28   0.0071599874
2   6   9   23   -0.0001627885
2   6   10   20   0.0010094440
2   6   10   24   -0.0003099928
2   6   11   15   0.0021658448
2   6   11   18   0.0006476913
2   6   11   19   -0.0022828903
2   6   11   21   -0.0014904924
2   6   11   22   0.0000000000
2   6   11   25   0.0032338138
2   6   11   27   -0.0023755057
2   6   12   16   -0.0004123011
2   6   12   17   -0.0002799321
2   6   12   22   -0.0007933369
2   6   12   26   -0.0001180805
2   6   12   28   0.0006325714
2   6   13   15   0.0011337709
2   6   13   16   0.0000000000
2   6   13   17   -0.0000000000
2   6   13   18   -0.0037352200
2   6   13   19   -0.0038193319
2   6   13   21   -0.0012186319
2   6   13   22   0.0000000000
2   6   13   25   -0.0035850837
2   6   13   27   -0.0038956902
2   6   14   16   0.0029891907
2   6   14   17   0.0024055144
2   6   14   18   -0.0000000000
2   6   14   19   0.0000000000
2   6   14   21   0.0000000000
2   6   14   22   0.0057510405
2   6   14   26   0.0005921827
2   6   14   28   -0.0050372122
2   7   1   15   0.0200164883
2   7   1   17   -0.0000000000
2   7   1   18   -0.0002810026
2   7   1   19   -0.0225456962
2   7   1   21   -0.0109986590
2   7   1   22   0.0000000000
2   7   1   25   0.0187009446
2   7   1   26   0.0000000000
2   7   1   27   -0.0173633618
2   7   1   28   0.0000000000
2   7   2   16   0.0092019280
2   7   2   17   0.0058428723
2   7   2   18   -0.0000000000
2   7   2   21   0.0000000000
2   7   2   22   0.0141540082
2   7   2   25   -0.0000000000
2   7   2   26   0.0010729995
2   7   2   27   -0.0000000000
2   7   2   28   -0.0074710710
2   7   3   15   -0.0000000000
2   7   3   16   0.0058428723
2   7   3   17   0.0165066459
2   7   3   18   -0.0000000000
2   7   3   21   0.0000000000
2   7   3   22   0.0105660280
2   7   3   25   0.0000000000
2   7   3   26   -0.0017454809
2   7   3   27   -0.0000000000
2   7   3   28   -0.0161034149
2   7   4   15   -0.0002810026
2   7   4   16   -0.0000000000
2   7   4   17   -0.0000000000
2   7   4   18   0.0120484166
2   7   4   19   0.0000343175
2   7   4   21   0.0016892393
2   7   4   22   -0.0000000000
2   7   4   25   0.0061021305
2   7   4   26   0.0000000000
2   7   4   27   0.0005735124
2   7   4   28   0.0000000000
2   7   5   15   -0.0225456962
2   7   5   18   0.0000343175
2   7   5   19   0.0355578349
2   7   5   21   0.0098629019
2   7   5   22   -0.0000000000
2   7   5   25   -0.0138950761
2   7   5   27   0.0251764918
2   7   5   28   -0.0000000000
2   7   6   20   0.0242386951
2   7   6   24   -0.0030162815
2   7   7   15   -0.0109986590
2   7   7   16   0.0000000000
2   7   7   17   0.0000000000
2   7   7   18   0.0016892393
2   7   7   19   0.0098629019
2   7   7   21   0.0164547057
2   7   7   25   -0.0088677514
2   7   7   26   -0.0000000000
2   7   7   27   0.0123492989
2   7   7   28   -0.0000000000
2   7   8   15   0.0000000000
2   7   8   16   0.0141540082
2   7   8   17   0.0105660280
2   7   8   18   -0.0000000000
2   7   8   19   -0.0000000000
2   7   8   22   0.0244055437
2   7   8   26   0.0021154346
2   7   8   27   -0.0000000000
